dataset	silhouette_score	calinski_harabasz_score	davies_bouldin_score	SSE	nSSE	ARI	MIS	v_measure	n_clusters	init	max_iter	n_init	algorithm
unbalance	0.317976569	145726.1238	0.872102689	65114031842	5008771.68	0.233690603	0.446195031	0.620243642	36	k-means++	300	10	auto
unbalance	0.313368675	145238.2026	0.880203404	63508526712	4885271.286	0.233061171	0.445448019	0.619597578	37	k-means++	300	10	auto
unbalance	0.30647359	144918.7558	0.917588866	71635567263	5510428.251	0.277584517	0.472693382	0.644758366	33	k-means++	300	10	auto
unbalance	0.307940726	144804.5399	0.887766477	67456470999	5188959.308	0.249098116	0.45511163	0.628597341	35	k-means++	300	10	auto
unbalance	0.304580914	144076.0313	0.768699301	17623998358	1355692.181	0.081255125	0.319065767	0.494795515	130	k-means++	300	10	auto
unbalance	0.299454006	143260.722	0.864252899	55142487038	4241729.772	0.217178536	0.431373672	0.606412724	43	k-means++	300	10	auto
unbalance	0.306486205	143174.6844	0.900354236	61017641505	4693664.731	0.249542071	0.453300561	0.627130921	39	k-means++	300	10	auto
unbalance	0.300302647	142602.374	0.891621375	59679464987	4590728.076	0.236847034	0.445353476	0.619692883	40	k-means++	300	10	auto
unbalance	0.313244968	142550.6929	0.85354361	54122028129	4163232.933	0.21671709	0.431034302	0.606153996	44	k-means++	300	10	auto
unbalance	0.307639168	142480.9506	0.770182149	19347907785	1488300.599	0.092695476	0.329390511	0.505631751	120	k-means++	300	10	auto
unbalance	0.315956891	142369.4765	0.84743376	56842092048	4372468.619	0.23435794	0.443313849	0.617870327	42	k-means++	300	10	auto
unbalance	0.305284762	141954.3799	0.882817188	63204925801	4861917.369	0.238260149	0.446807891	0.620950819	38	k-means++	300	10	auto
unbalance	0.303959814	141639.382	0.880652763	58574075480	4505698.114	0.217544524	0.433086666	0.608029005	41	k-means++	300	10	auto
unbalance	0.322789587	141390.2788	0.868220608	52123843978	4009526.46	0.21673628	0.429929411	0.605280775	46	k-means++	300	10	auto
unbalance	0.309060587	141369.4509	0.8608133	50991445201	3922418.862	0.216708997	0.429849338	0.605174932	47	k-means++	300	10	auto
unbalance	0.299410117	141356.2053	0.85881987	49906901821	3838992.448	0.209329305	0.424346077	0.599913854	48	k-means++	300	10	auto
unbalance	0.29102121	141320.8535	0.784314233	21330737873	1640825.99	0.099256309	0.336131132	0.51245922	110	k-means++	300	10	auto
unbalance	0.303238781	141093.0892	0.803379667	23557108924	1812085.302	0.105853263	0.342936692	0.51934445	100	k-means++	300	10	auto
unbalance	0.320502252	140856.4646	0.845827777	53517030851	4116694.681	0.199292395	0.420365304	0.595842242	45	k-means++	300	10	auto
unbalance	0.300349601	140512.5406	0.82531936	34091458723	2622419.902	0.135310852	0.371050304	0.547455127	70	k-means++	300	10	auto
unbalance	0.302376321	140347.1423	0.814669096	29773161885	2290243.222	0.127310818	0.362654398	0.539207119	80	k-means++	300	10	auto
unbalance	0.296486274	140165.9635	0.848556081	48262045327	3712465.025	0.199813447	0.418571489	0.594441244	50	k-means++	300	10	auto
unbalance	0.286189479	139435.4401	0.863988336	49529503824	3809961.833	0.184892311	0.409623948	0.585554672	49	k-means++	300	10	auto
unbalance	0.306566825	139229.8966	0.847113246	40294346504	3099565.116	0.171809599	0.397719295	0.574182293	60	k-means++	300	10	auto
unbalance	0.311351969	138789.4225	0.813803698	30099794451	2315368.804	0.130430028	0.364140775	0.540795346	80	k-means++	300	10	auto
unbalance	0.850926295	122065.5623	0.402525957	4.51971E+11	34767007.3	0.998772693	0.982359354	0.989677946	7	k-means++	300	10	auto
unbalance	0.842605638	75476.08394	0.407854668	8.70094E+11	66930285.09	0.996527868	0.961049147	0.978219013	6	k-means++	300	10	auto
unbalance	0.835473467	61188.83755	0.565817433	1.32958E+12	102275601.7	0.995080499	0.942433538	0.966715289	5	k-means++	300	10	auto
unbalance	0.857364547	47992.18468	0.211305799	2.2204E+12	170800165.5	0.988443199	0.912038349	0.95405158	4	k-means++	300	10	auto
unbalance	0.882532978	41169.27761	0.282391624	7.01136E+12	539335393.5	0.123860284	0.192141826	0.322789673	2	k-means++	300	10	auto
unbalance	0.639647755	38401.31828	0.43747675	4.01155E+12	308581100.7	0.604710179	0.609124636	0.757321596	3	k-means++	300	10	auto
Veronica	0.408681153	66.77645897	1.042168683	4074.794716	0.033812918	0.004662806	0.000372021	0.06339853	7	k-means++	300	10	auto
Veronica	0.390302221	64.43236604	1.105386764	4703.072889	0.039026412	0.005924816	0.002163714	0.056675888	6	k-means++	300	10	auto
Veronica	0.379344685	64.13266132	1.061357429	3758.076836	0.031184772	0.003414081	-0.00533444	0.065926469	8	k-means++	300	10	auto
Veronica	0.391368341	62.99323113	1.006882001	3450.949419	0.028636208	0.00263526	-0.002452304	0.075996245	9	k-means++	300	10	auto
Veronica	0.327488913	61.34468821	1.498419097	6425.139712	0.053316237	0.003360267	0.003467638	0.039001597	4	k-means++	300	10	auto
Veronica	0.358229571	60.19239647	1.200467834	5586.722246	0.046358993	0.006201642	-0.000496087	0.045037349	5	k-means++	300	10	auto
Veronica	0.275731842	59.36394687	1.521002983	7747.545902	0.064289651	-0.010731989	0.000469495	0.026244304	3	k-means++	300	10	auto
Veronica	0.279561009	58.216152	1.330218133	3342.822874	0.027738967	-0.003530775	-0.001589929	0.08289307	10	k-means++	300	10	auto
Veronica	0.231137342	57.56677107	1.831310104	9576.447498	0.079465999	0.006995536	0.00237	0.017794511	2	k-means++	300	10	auto
Veronica	0.28767559	54.45052711	1.357815912	3237.801152	0.026867489	-0.007792334	-0.00309665	0.088073783	11	k-means++	300	10	auto
Veronica	0.241386286	51.07110766	1.496951086	3151.82369	0.026154043	-0.006290858	-0.006664967	0.09226937	12	k-means++	300	10	auto
Veronica	0.218618226	48.35377916	1.523338519	3064.76252	0.025431603	-0.002890349	-0.003763808	0.101666242	13	k-means++	300	10	auto
Veronica	0.233662938	46.40060357	1.714615512	2964.677162	0.024601088	-0.003006754	-0.004390588	0.10618444	14	k-means++	300	10	auto
Veronica	0.19419108	44.12820855	1.648281003	2899.691453	0.024061833	-0.004131357	-0.006851839	0.109484911	15	k-means++	300	10	auto
Veronica	0.207617461	41.6725782	1.853932545	2862.236916	0.023751032	4.59E-05	-0.007507494	0.115638797	16	k-means++	300	10	auto
Veronica	0.187669435	40.03752671	1.704059729	2797.368453	0.02321275	-0.001140221	-0.00797259	0.120449559	17	k-means++	300	10	auto
Veronica	0.218687335	38.22971492	1.637684439	2754.98871	0.02286108	0.001694143	0.005811053	0.140375153	18	k-means++	300	10	auto
Veronica	0.157558339	36.55926573	1.918443879	2717.11119	0.022546769	1.27E-05	-0.001285148	0.139158157	19	k-means++	300	10	auto
Veronica	0.192427208	35.71766022	1.842774082	2641.415337	0.02191864	-0.002743424	-0.017529872	0.125965532	20	k-means++	300	10	auto
Veronica	0.191608334	34.5037311	1.644039611	2595.873202	0.021540729	-0.000396834	-0.012596869	0.136428356	21	k-means++	300	10	auto
Veronica	0.162880834	32.7821046	1.851535583	2589.685092	0.021489379	-0.000113419	-0.006172507	0.147661859	22	k-means++	300	10	auto
Veronica	0.159227321	31.99259404	1.796721898	2533.751902	0.021025242	0.005439141	0.008655526	0.168104244	23	k-means++	300	10	auto
Veronica	0.187257694	30.63123764	1.639595335	2520.811884	0.020917865	0.000374013	0.001252006	0.162362737	24	k-means++	300	10	auto
Veronica	0.179857031	30.12494741	1.832229242	2458.485134	0.020400673	-0.002572842	-0.006326207	0.162939339	25	k-means++	300	10	auto
Veronica	0.166915977	29.36009047	1.780623267	2418.143505	0.020065916	0.000166587	-0.009781593	0.163534261	26	k-means++	300	10	auto
Veronica	0.154114025	28.44290359	1.952029692	2392.893558	0.01985639	0.00899811	0.015799724	0.195985198	27	k-means++	300	10	auto
Veronica	0.144866875	27.40625335	1.914206555	2380.942451	0.019757219	-0.001825233	-0.013605303	0.166528155	28	k-means++	300	10	auto
Veronica	0.146861486	26.63177392	1.843672567	2355.453005	0.019545706	0.000756578	0.005336908	0.190619886	29	k-means++	300	10	auto
Veronica	0.144717916	26.23889567	1.873519537	2306.552252	0.019139924	0.000241703	-0.003336588	0.186757206	30	k-means++	300	10	auto
Veronica	0.142549814	25.54073578	1.747232553	2282.983543	0.018944349	0.002714613	-0.000552542	0.19051714	31	k-means++	300	10	auto
Veronica	0.171397871	24.97325472	1.633509659	2253.302317	0.018698053	-0.001911988	-0.004740345	0.190200649	32	k-means++	300	10	auto
Veronica	0.153405654	24.61983055	1.648838934	2210.824737	0.018345571	0.007544702	0.009722055	0.209795223	33	k-means++	300	10	auto
Veronica	0.152585583	24.04922904	1.715827924	2187.141999	0.01814905	0.003143632	-0.003285621	0.200026174	34	k-means++	300	10	auto
Veronica	0.143452274	23.19018921	1.779866863	2188.382134	0.018159341	-0.002099264	-0.014533847	0.190443548	35	k-means++	300	10	auto
Veronica	0.133235093	22.61059999	1.776099216	2171.27454	0.018017381	0.003693394	0.010387449	0.223367319	36	k-means++	300	10	auto
Veronica	0.141212601	22.46485571	1.821011278	2122.376679	0.017611623	0.000759546	0.002347822	0.220382158	37	k-means++	300	10	auto
Veronica	0.147524079	22.22610974	1.563022575	2082.909347	0.01728412	0.008239015	-0.006767449	0.206768416	38	k-means++	300	10	auto
Veronica	0.147521458	21.70607547	1.621673115	2067.453196	0.017155864	0.005714614	0.00172572	0.221864121	39	k-means++	300	10	auto
Veronica	0.146706551	21.20062305	1.685621012	2053.016908	0.017036071	0.00113805	-0.008831177	0.216844197	40	k-means++	300	10	auto
Veronica	0.142957809	20.78540615	1.608293166	2033.293069	0.016872401	-0.000747856	-0.012105004	0.212792888	41	k-means++	300	10	auto
Veronica	0.145192038	20.56457578	1.533610226	1999.436236	0.016591455	0.006101363	0.002536734	0.230956466	42	k-means++	300	10	auto
Veronica	0.145497748	20.46480672	1.552355519	1957.36505	0.016242345	0.001249742	-0.008114631	0.225333416	43	k-means++	300	10	auto
Veronica	0.152139341	19.82708935	1.629224646	1913.011785	0.015874299	0.002466718	0.006059467	0.248676767	45	k-means++	300	10	auto
Veronica	0.153570538	19.82462417	1.47038505	1960.818608	0.016271003	0.004648471	-0.004943802	0.228603598	44	k-means++	300	10	auto
Veronica	0.16934242	19.19774431	1.532452045	1918.756722	0.015921971	0.004402348	0.004705637	0.247801458	46	k-means++	300	10	auto
Veronica	0.137708382	18.93842313	1.51129961	1895.161089	0.015726173	0.006763342	0.015283398	0.262763423	47	k-means++	300	10	auto
Veronica	0.13526444	18.77259998	1.482189967	1864.877167	0.015474875	0.000891966	-0.005538582	0.241736724	48	k-means++	300	10	auto
Veronica	0.148413717	18.59790907	1.50453584	1836.502153	0.015239417	0.001853344	-0.000919198	0.251164483	49	k-means++	300	10	auto
Veronica	0.144923156	18.24837288	1.614736293	1823.986898	0.015135565	-0.004459803	-0.012597164	0.244164498	50	k-means++	300	10	auto
Veronica	0.148752953	16.37718185	1.41381564	1611.780218	0.01337466	0.002417097	0.00440796	0.288351641	60	k-means++	300	10	auto
Veronica	0.136082204	14.95091859	1.29627065	1430.199692	0.011867892	0.001674827	0.006022679	0.314869845	70	k-means++	300	10	auto
Veronica	0.150236326	14.2396631	1.126872238	1236.782119	0.0102629	0.00389394	0.006204792	0.33503541	80	k-means++	300	10	auto
Veronica	0.147781849	14.13476739	1.167436835	1245.029772	0.01033134	0.002168553	0.004184987	0.333774599	80	k-means++	300	10	auto
Veronica	0.141709107	12.87682129	0.962545139	942.6061164	0.007821808	0.000473419	0.000832855	0.367433454	100	k-means++	300	10	auto
Veronica	0.14418833	12.64188856	0.869959704	799.7249519	0.006636171	0.00231992	0.006654528	0.390183454	110	k-means++	300	10	auto
Veronica	0.143581272	12.62986586	0.800276699	664.5749269	0.005514687	0.003001257	0.007661879	0.408256408	120	k-means++	300	10	auto
Veronica	0.133584471	12.61605309	0.692910923	547.8172738	0.004545824	0.00199086	0.007130448	0.420689496	130	k-means++	300	10	auto
aggregation	0.455818573	704.7858521	0.896445963	68003.96185	43.14972198	0.347585196	0.338711482	0.494034897	2	k-means++	300	10	auto
aggregation	0.523392663	1053.664204	0.666936003	35006.52366	22.2122612	0.674402945	0.606345769	0.744024879	3	k-means++	300	10	auto
aggregation	0.52360267	1169.806795	0.611649014	23552.63926	14.94456806	0.761814053	0.708183978	0.80291015	4	k-means++	300	10	auto
aggregation	0.498805588	1326.07267	0.704129629	16590.69781	10.52709252	0.737034821	0.786533982	0.814979402	5	k-means++	300	10	auto
aggregation	0.50926434	1425.45887	0.640061994	12752.51803	8.091699259	0.790581221	0.867766681	0.874361558	6	k-means++	300	10	auto
aggregation	0.480982039	1396.562927	0.731311543	10996.75605	6.97763709	0.762414152	0.832640277	0.879239005	7	k-means++	300	10	auto
aggregation	0.45156547	1400.32464	0.824140508	9506.980308	6.032347911	0.677278811	0.77678986	0.850373656	8	k-means++	300	10	auto
aggregation	0.466531589	1411.105284	0.764355917	8325.968511	5.282974944	0.676313635	0.768102989	0.856040528	9	k-means++	300	10	auto
aggregation	0.439336321	1424.318912	0.802434036	7380.190577	4.682862041	0.623251202	0.730658723	0.834333738	10	k-means++	300	10	auto
aggregation	0.452190534	1491.107732	0.762571416	6388.19595	4.053423826	0.552447427	0.69707307	0.816084148	11	k-means++	300	10	auto
aggregation	0.458736129	1552.296906	0.730207881	5606.858967	3.557651629	0.522674744	0.677163203	0.805290413	12	k-means++	300	10	auto
aggregation	0.45555072	1592.233129	0.732084492	5027.742038	3.190191648	0.477726311	0.651935591	0.788920225	13	k-means++	300	10	auto
aggregation	0.437955473	1670.185319	0.771153692	4439.640288	2.817030639	0.438329837	0.629588035	0.773413409	14	k-means++	300	10	auto
aggregation	0.432903404	1671.581773	0.77346647	4124.177429	2.616863851	0.412622038	0.615473074	0.765323483	15	k-means++	300	10	auto
aggregation	0.426148767	1677.507815	0.794551822	3839.409095	2.436173283	0.389880404	0.59874099	0.752504583	16	k-means++	300	10	auto
aggregation	0.417494582	1668.746251	0.794766441	3619.993486	2.296950182	0.368184553	0.585756145	0.743704843	17	k-means++	300	10	auto
aggregation	0.409252798	1655.886456	0.808492498	3434.142566	2.179024471	0.347379882	0.572364716	0.733829779	18	k-means++	300	10	auto
aggregation	0.408685886	1649.123207	0.796215598	3257.017438	2.06663543	0.334715301	0.563957913	0.728686757	19	k-means++	300	10	auto
aggregation	0.40839033	1667.346419	0.795785466	3052.852443	1.937089113	0.31855884	0.551291515	0.718177473	20	k-means++	300	10	auto
aggregation	0.396643587	1649.418818	0.809596634	2930.753829	1.859615373	0.307736565	0.545224645	0.715254324	21	k-means++	300	10	auto
aggregation	0.406686959	1642.55288	0.787749868	2802.064906	1.777959966	0.293059586	0.531810437	0.702741795	22	k-means++	300	10	auto
aggregation	0.404408658	1661.771162	0.783899693	2643.629483	1.677429875	0.279607645	0.523801312	0.697237462	23	k-means++	300	10	auto
aggregation	0.396439136	1665.458898	0.779668836	2522.213403	1.600389215	0.273246182	0.517429648	0.692628766	24	k-means++	300	10	auto
aggregation	0.393802941	1680.091286	0.795517437	2395.33445	1.519882265	0.256441535	0.506168027	0.682781529	25	k-means++	300	10	auto
aggregation	0.389537761	1696.333517	0.786801708	2276.65097	1.444575489	0.250221969	0.501808834	0.680482399	26	k-means++	300	10	auto
aggregation	0.388683866	1712.604016	0.787125391	2167.313276	1.375198779	0.241018956	0.495851333	0.67636993	27	k-means++	300	10	auto
aggregation	0.381773326	1693.184111	0.807453129	2109.172265	1.338307275	0.233547342	0.489787075	0.671623567	28	k-means++	300	10	auto
aggregation	0.386429124	1702.775659	0.786884634	2021.128821	1.282442145	0.223873232	0.482267112	0.665264711	29	k-means++	300	10	auto
aggregation	0.382234563	1700.118518	0.778072138	1952.957648	1.239186325	0.220080963	0.481481422	0.66697857	30	k-means++	300	10	auto
aggregation	0.376561954	1699.248937	0.803444277	1887.308182	1.197530572	0.212559636	0.474292528	0.660526144	31	k-means++	300	10	auto
aggregation	0.369937905	1671.720811	0.826601236	1854.528681	1.176731396	0.207172975	0.46955172	0.656875625	32	k-means++	300	10	auto
aggregation	0.373821473	1685.435176	0.801112912	1780.633302	1.129843466	0.201679936	0.462959396	0.650779562	33	k-means++	300	10	auto
aggregation	0.364936708	1689.311764	0.814723936	1721.234045	1.092153582	0.193434933	0.456689241	0.645506482	34	k-means++	300	10	auto
aggregation	0.350925893	1661.635168	0.844918268	1696.512523	1.076467337	0.189892733	0.454339148	0.644666623	35	k-means++	300	10	auto
aggregation	0.356739524	1663.321915	0.842500166	1644.85041	1.043686808	0.18344195	0.449398134	0.640755392	36	k-means++	300	10	auto
aggregation	0.352859086	1663.856163	0.833981858	1597.11923	1.013400527	0.179569993	0.445409362	0.637587432	37	k-means++	300	10	auto
aggregation	0.362286177	1650.274017	0.807098399	1565.050939	0.993052626	0.178631096	0.440585609	0.632779183	38	k-means++	300	10	auto
aggregation	0.357986192	1687.879234	0.819752127	1488.818	0.944681472	0.170372983	0.436117244	0.629786522	39	k-means++	300	10	auto
aggregation	0.338510589	1644.490567	0.860614997	1486.951225	0.94349697	0.166168763	0.432467639	0.626973468	40	k-means++	300	10	auto
aggregation	0.348236167	1640.297775	0.861144177	1451.938707	0.921280905	0.164280467	0.430119006	0.625657642	41	k-means++	300	10	auto
aggregation	0.341949188	1657.102234	0.850917815	1400.844726	0.888860866	0.157343874	0.425379782	0.621827298	42	k-means++	300	10	auto
aggregation	0.332434422	1620.541404	0.872971659	1396.516004	0.886114216	0.155803996	0.422230477	0.619166649	43	k-means++	300	10	auto
aggregation	0.345887204	1632.147541	0.841304508	1352.982849	0.858491655	0.154023806	0.419311554	0.617024088	44	k-means++	300	10	auto
aggregation	0.34104981	1627.010291	0.855942296	1324.916648	0.840683152	0.150291204	0.415688891	0.61417688	45	k-means++	300	10	auto
aggregation	0.331787942	1644.920976	0.853323549	1280.093045	0.81224178	0.145617326	0.412208095	0.611480824	46	k-means++	300	10	auto
aggregation	0.335934467	1646.813863	0.835545999	1249.439647	0.792791654	0.141827472	0.408506789	0.608397114	47	k-means++	300	10	auto
aggregation	0.34571626	1625.737486	0.838860127	1237.156452	0.784997749	0.142243134	0.406995766	0.607747675	48	k-means++	300	10	auto
aggregation	0.324717861	1632.762487	0.863802313	1204.845071	0.764495604	0.1371964	0.404243864	0.60599577	49	k-means++	300	10	auto
aggregation	0.330488241	1628.293558	0.860522303	1182.104527	0.750066324	0.133918997	0.400374037	0.602587414	50	k-means++	300	10	auto
aggregation	0.316741419	1583.882608	0.84471224	997.0412308	0.632640375	0.112966888	0.376449367	0.585365769	60	k-means++	300	10	auto
aggregation	0.313853236	1586.984829	0.835574419	840.2163987	0.533132233	0.095572095	0.353702553	0.567902901	70	k-means++	300	10	auto
aggregation	0.301816084	1570.447372	0.84597047	731.8774735	0.46438926	0.083791177	0.337902352	0.558072092	80	k-means++	300	10	auto
aggregation	0.302192343	1565.743247	0.847264261	734.0638149	0.465776532	0.082960605	0.336946903	0.556934866	80	k-means++	300	10	auto
aggregation	0.295836083	1576.231398	0.821728814	566.1736266	0.359247225	0.065260339	0.308448069	0.538680682	100	k-means++	300	10	auto
aggregation	0.291739897	1558.879277	0.818396742	512.611312	0.325260985	0.058041928	0.294661684	0.529365912	110	k-means++	300	10	auto
aggregation	0.292200894	1562.261134	0.824949236	461.7906272	0.293014357	0.0542074	0.284564146	0.523395427	120	k-means++	300	10	auto
